Book Name,Price,Rating,Stock,Product Link,Page
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,46
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,46
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,46
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,46
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,46
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,46
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,46
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,46
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,46
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,46
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,46
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,46
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,46
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,46
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,46
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,46
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,47
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,47
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,47
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,47
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,47
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,47
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,47
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,47
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,47
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,47
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,47
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,47
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,47
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,47
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,47
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,47
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,47
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,47
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,47
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,47
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,48
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,48
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,48
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,48
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,48
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,48
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,48
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,48
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,48
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,48
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,48
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,48
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,48
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,48
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,48
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,48
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,48
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,48
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,48
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,48
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,49
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,49
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,49
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,49
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,49
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,49
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,49
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,49
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,49
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,49
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,49
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,49
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,49
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,49
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,49
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,49
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,49
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,49
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,49
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,49
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,50
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,50
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,50
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,50
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,50
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,50
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,50
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,50
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,50
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,50
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,50
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,50
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,50
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,50
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,50
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,50
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,50
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,50
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,50
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,50
